item_id,name,image_id,flavor
e9e3dcd1-e647-427e-81e7-b8b822f394b3,William Shakespeare,4d689a6b-d614-4bf5-a584-052589b9ebab,Red
c30d0da5-760f-4376-820c-41c95c58cd88,Honest Abe,38e46206-e338-4241-85ed-5e71c38a7d04,Moderate
9a51e49b-1f0a-4dab-8713-85b51775cf0f,Superior,28699c03-a806-49af-9051-5e35d5bf6be9,Mild
805ad10e-3859-4bd5-913d-43bd23a6af56,Morden Sunrise,17a32355-a5a9-4655-9bd1-243b98e1306e,Full Sun
e62e4ac9-7edb-4443-906a-49129580ba59,Lovers Meeting,11abf461-a614-4301-b850-2b11364cefe2,Shrub
ff5652db-4000-4e9b-b59a-d2c99c3a5187,Portrait,547a10c3-c56d-4422-b175-aba1ac78719a,Good
92cf9c72-82cf-4331-9b25-c6724700a566,Rosmarin,,Globular
8c041f02-8301-46a3-b428-1a8a8778caca,Rose Gaujard,,Showy
fe6abbba-4384-4808-ac62-faf93a1096c6,Humpty Dumpty,,2298
8732940f-96a8-4e3d-95d4-dc7b303be1ae,Sunbonnet Sue,fe1a8bb8-a3ce-487d-92e7-13b8a65dff0c,Yellow blend
5b88d19b-8099-42b5-966a-8baaf23fd364,Welcome Home,7d1db036-fe6b-475f-9d59-140156a4bbe5,Perennial
369b0f82-f60f-4f22-9527-4bf884b1a133,Julien Potin,87314ada-abdf-4e0c-9570-312f1399462c,Showy
a94f0899-aaf8-4777-ba5c-37d19adbe9be,Orientalis,f8bd6caf-60ad-4748-83f3-88c5631a9acc,641148
12fef7db-7a29-450b-8a70-e1214a8a4f08,Picture,552a4702-e8af-45ef-a47d-7b6f0fed9e96,Picture
b633f63c-f52f-4f62-b118-ae60b198a3df,Laura Ford,,Medium yellow
ef9e9015-aeea-4e7a-95ce-c75e546e1d06,Our Anniversary,0eaa2d81-a687-4de0-8d55-a0b2ec3faebf,ef9e9015-aeea-4e7a-95ce-c75e546e1d06
9ec4f335-f3c9-469f-9e18-12d36dce0956,Princess Alexandra,da539f57-9939-452b-9c58-3efb590a92d2,Princess Alexandra
83d62d79-2d0d-4f36-9e9f-10b4a1f76954,Great Ormond Street,1d77f4b4-a8bc-4b3e-b3bb-46518c025b74,Strong
0edde827-4d82-4b68-8908-ac560f655154,Pinta,2af2744f-bc35-4039-832e-8d59d16d68b7,3714
e64e2cb7-e9e8-4664-a499-f35dad79bca6,Venice,3b8e02eb-b40c-4658-83ce-7db6fb50b4b0,e64e2cb7-e9e8-4664-a499-f35dad79bca6
148d8cbc-7166-48bd-843a-6b8cc21feca1,Lady Luck,e308786f-ed3f-4c8a-ac08-8102ad805179,Pink
45c82ac6-7c38-4143-a663-938af13b8240,Chrysler Imperial,2dd823af-4581-4a53-b2fa-8b02729d57ed,Perennial
24983ceb-cbdb-401f-8e68-fcd3389807a8,Karens Pink Lace,,696265
f13debd3-6db1-4e33-b1f0-bbefcee7b0c6,Ladybug,50a6861e-03e1-4bdc-8035-08df739eb468,Ladybug
0cea1cdb-47dd-45ba-afc7-cf7451be595e,First Light,e82ebd59-634f-4860-a5ac-f11c03b05a3f,Shrub
9a38da0d-d07f-4cf5-b8a2-0bf11a9fc0aa,Wickwar,afccb245-3482-4fd2-86d0-85dc45d45384,Bees
d548791d-1eda-42d0-aafe-837cc4afea81,Versilia,,771454
15b6406d-4dc7-4af6-be65-2a308db359a1,Micrantha Subsp Micrantha,,641123
02c43721-bc4f-48f8-a6d2-8098299fba9a,Henri Matisse,,Pink blend
0bb3737a-69bf-4118-ac71-dad44492808d,Silvana,,Bees
7e157028-d753-4b6d-b37e-3cc91327c51c,Tipsy Imperial Concubine,b4f32f0c-baa6-4f56-813f-134c5b0dcc71,Deciduous
e3cc3d7d-4045-48cf-a7af-cefd7d67c57d,Marie Antoinette,8168d939-0edf-4b53-b888-e169e2208f78,Deciduous
bcc1aa0a-1bab-4da0-8930-c3ea7f6206d4,Orange Flower Circus,301583a5-1c7e-4421-aceb-6d9ea47dc118,Bees
0d53c4d2-e9cd-48f5-ab0c-a9a240ded9f4,Northamptonshire,,Some
8864b897-4cf8-429b-99f8-37c507219c71,Gruss An Aachen,c2d6dc5b-2cdb-4c65-b66a-89647a9058bf,2-3 feet
9b7b9755-b198-449f-aa09-e8e3a0061b88,GP Brownie,6c3f2205-aa92-4a0d-b19f-ddb8aeeb58b4,Shrub
e2155f1c-e45f-4663-b5dc-f02c229ade68,Sunblest,,3246
4ca63747-741b-4816-8d95-34d25dacf6aa,Mademoiselle Meilland,,Mademoiselle Meilland
e82d74f5-eb13-45a5-b58d-9efe633e9b9f,Ville Du Perreux,3d5a22a8-62c8-4234-b44c-5ffbfc817433,Ville du Perreux
412d2ba4-3d9d-4a29-99d7-0942f2d3e247,Heidekonigin,64085c88-4aab-467e-9a9b-3e782e60a651,Pink
7bb733f1-6ec9-4182-accf-f1ce7b2492e7,Sweet Spot Ruby,8ca4181a-e415-4c54-96c6-dec230708b2a,Showy
f9fbc13b-1de2-40cc-8b83-f27862457fe9,Grimaldi,b8e73d9a-b212-4e97-929a-6036ddb2730a,Bees
27a700af-5226-4c4d-89bf-803e4af0852d,White Gene Boerner,60031ea2-e4fb-4b93-9cec-3eca3cb1dc88,27a700af-5226-4c4d-89bf-803e4af0852d
8634ffe1-fe34-443d-a230-d413bcf5ef6f,Adolf Grille,,Adolf Grille
5e9e3f92-0ec6-4d26-8a07-68fe1a0ce341,Governor Rosellini,075e4bdd-1e18-4d1f-8779-3d23948d25a0,529358
14b1a60f-e698-435f-8733-eb550a297367,Madame Henri Guillot,63325172-4541-4ae0-8f5d-5d96631533b1,Showy
f0d8aa94-90ea-4a20-a877-0f7635c96789,Peach Silks,,Deciduous
3ff4ac3e-e591-4958-9ca3-bb50065a0855,Kiss Kordana,,"Very short, 8 inches to 2 feet"
186760ce-4d4f-4df6-afa3-cc198a298933,Heroes Rose,326581cf-9149-416a-a047-a91485655f34,Full Sun
2d7f6369-ae27-4e5d-ab30-84f00e45c47e,Ghislaine De Feligonde,65e2c79a-b8bc-4a63-b510-ede620039f3b,148
d4bf89bd-c03b-4da8-a9f3-a79b4f0aa0cc,Habitat For Humanity 2003,35e9a3e4-5e13-4977-9ddf-43740db438a7,High-centered
c996cbb4-648a-41e5-867b-cf0298130eba,Pinata,e08f7b3c-8ead-447e-b5ce-2b1b9c68ac53,Mild
cba92b62-0d6b-4cbb-aec0-7211c4e84a6e,Violinista Costa,2c1f3508-9971-460f-a4ab-b97b26d48b6d,Bees
a8d01e58-230e-4dc1-aa46-fcb416e58f75,Misty,,Bees
6df4f36e-495a-4769-9579-655d20244e64,Ecae,,Deciduous
20c037c6-6509-4322-ba57-a312b29426a9,Aztec Gold,cb68f169-e045-47e7-a483-9d64f873dc5b,2-3 feet
edbd44c4-4e3a-4094-84fb-0275241bd9f4,Renata,70f5bb63-369c-4bc7-be69-9ba73d1f4315,edbd44c4-4e3a-4094-84fb-0275241bd9f4
04e42c96-0d49-4c1c-8501-654a119e176a,Star Dust,a2c7570c-39cf-4c12-8594-729a684440fd,2057
ec479be0-258b-468d-afed-1fff922e1c48,Opulence,a944b1b4-9b2d-4d04-8835-5fab60b5df42,High-centered
c3e9639a-6dd7-445e-ba47-0ea0c7d3175f,Mirandy,f93ff455-3e14-4b7c-bc9c-1b32703f4cc6,4-5 feet
1e663657-7c01-463c-9297-0a0a1c5ed066,Pinwheel,a364497c-b47e-4fd2-9d02-b0474aa73514,Perennial
e6cc0735-e3cc-4101-98db-d7b24afd6252,Radiosa,9f56f77e-5677-466f-bbb9-8fc14abe62ec,Shrub
781fca50-c82b-4d84-a558-d9b4e1a3df6e,Goldtopas,b7012ba1-a6c5-40cc-a16a-312a7a71467c,Goldtopas
26b92bc3-266c-43f7-a0be-757a9ce6adf7,Laure Davoust,,Perennial
41d212e9-8956-4c2d-b53b-81ce0aaaef93,Prokhanovii,ad696746-0233-4c5d-ad51-03a180a9c031,Deciduous
bcaebb85-1d09-4b9d-a927-f1c21a4e9149,Silverado,88962cd8-709c-4d7d-9d60-c9147bc05525,Good
665bc353-9471-47bf-bb43-62f1d7ab0d9a,Pendulina,,641156
c6e9c9a1-407a-4fce-8bbb-4349026fcd25,Isabel Renaissance,,Some
12b35b65-c577-4fc0-8b1d-29e9a6efea14,Tigris,5379b1b1-7f02-49ad-a3c7-14bf7bc1d3d9,Showy
217f13f1-b5ad-4987-bf83-24e917c649b5,Allen Chandler,2cd8da21-e8eb-48a0-a692-f5473ce09f9a,Red
ee13d461-a26e-45e0-aab8-8599ce191722,Minette,89122dea-d6ae-4bd0-8b80-526765cbbc17,Showy
f4a6d058-4d84-40ca-aaa6-76fca99b8c51,Piccadilly,,6
c31cc7fc-cc86-4da2-bbdc-2aa729c41097,Song Of The Stars,7076b0b6-0cfb-4598-a2db-5b59b0cfad6d,Shrub
f97d7c19-e440-4332-9a28-0529583d1c10,Marie De Blois,ffcd4932-3ca8-42ef-a73d-8e9004a14671,Marie de Blois
3bcae574-9d21-4e04-a578-b36baeaa7c95,Admirable,c4798b39-01fc-47c3-ae3a-65d75899b660,Strong
148088b4-e3ae-4b07-8880-baa9c0666e8a,Mademoiselle De Sombreuil,2e0b5617-48da-4abe-9342-d201bab12ce7,Mademoiselle de Sombreuil
45723472-54ed-4c81-aa67-b9a1a1678743,Mrs Robinson,d82af944-ea21-414a-987d-863b168f93ee,4124
75fe8114-9329-4473-8f18-c78924828c65,Nordia,,Floribunda
07643e96-dcec-4f01-94b1-24066d1bb92c,Troilus,,Good
0f90df5e-95ca-4ee9-9bcb-fe1fc1397e36,James Mitchell,f613a762-4366-4ec6-94d5-5f89cd7a7f3e,None
d2fdc72a-4a13-49ce-97fc-36f730362ee9,Lingo Musk,17079336-49b5-40e4-b9d7-97e9e0bec60d,Perennial
8d193529-1882-4da0-8425-269aebc8d5f0,Hansa,,Bees
cfc1b832-9a41-43c1-9b77-9e720477fa28,Moores Striped Rugosa,4d7a5933-99d0-4603-92f1-3d4c8eb77b0e,Moderate
070c7640-52f3-462b-8b6c-7ae0cf51e6ee,Love And Peace,,Shrub
757a8c9e-6acd-47e0-91a2-ae02f3606b73,Pope John Paul II,e314e939-17b3-46be-b3c1-44893c75cc79,Pope John Paul II
683d8027-89b7-4e93-b5c2-9ca32394c62e,Borderer,4d21539a-f854-4ca0-96ad-e7102337fe0b,1-2 feet
87289be6-58ca-4eb6-9900-e4bfb5fee07f,Arabia,63c0209e-fb27-4415-b07e-4da55872793e,Orange
71598b0d-568c-4467-bec5-30b33c02e3c8,J P Chardonnay,b1c16771-5db8-4b64-9235-bf4359a97b63,71598b0d-568c-4467-bec5-30b33c02e3c8
04e5ac5f-2c99-48ef-9b0a-b075666b48cf,Nobilos Chardonnay,9e1adf40-5066-4671-9288-74b9f04e1b33,2-3 feet
16fc3dd4-f570-40c8-9ba4-886c70231969,Donald Davis,7d326b7b-d50c-4fe5-937e-e160cfa432b1,2-3 feet
17854cb5-273e-4073-94ab-8a566415dffc,Halo Star,a883b5a1-aacd-4779-9325-db4af276ff72,1913
9f2b7e8f-1331-4392-85df-b6b6210ff025,Headliner,,"Medium, 3-4 feet, upright"
c665e9b3-cb0a-4768-9f15-8ca495d8122c,Babette,87e7c6e7-80ff-4f23-9667-e3459e26fb82,10-15 feet
43f2549d-a176-420a-ac7a-5cc00f796e65,Lissy Horstmann,7e3f6edb-1d89-4987-bf77-6068000f6ed8,Medium red
426d32a3-6cfb-4646-be1b-9a4052f16ee6,Typhoo Tea,0a2b112a-8cc7-4236-9730-81f8dce81e34,"Medium, 3-4 feet, upright"
a81e13d6-cfcf-4747-8e77-28aee1638f6d,Jolly Cupido,447e51da-b83b-41cf-a862-c887672891e0,Perennial
b9f8ce9f-3288-4d25-bfd3-1e813ddfc824,Love Song,a0debe3e-09b5-41bc-b33f-639cb838ff3f,Perennial
24866b49-fcd4-4394-a666-6055d10c49c6,Cara Mia,af09fe36-b779-4bd1-a3a8-0b396213f4d5,24866b49-fcd4-4394-a666-6055d10c49c6
f6670760-6b2b-408f-a488-1ace35d38771,White Licorice,92c01b67-915e-4be0-b836-73af40fe06c8,2-3 feet
c3b078f6-fb2e-482b-9166-7b219d4d84fd,Moyesii Hillieri,b7f9d3dd-7593-4195-a11e-4dd6dcd28241,Showy
bb535b19-7be9-4d1e-8291-4f5ba0cb2e3e,Rumba,84bd9aee-36b9-4c7d-924c-ffd8db79f954,Shrub
1678980c-f70f-454d-8109-58e8aec06579,Heart OGold,,Yellow blend
69678c1a-24d7-42f4-a5f2-8df73a75f3b4,Hippolyte,00343ee2-06fb-4ff8-9749-39410afb48a7,631
020e5889-a366-48b3-be69-7958ed1685b9,Cajun Spice,,Bees
4adcc568-f60b-4c7d-af44-bec335b9494f,Platyacantha,a268cd5b-d34b-4b0e-9bc1-423af71af179,Full Sun
4da851c4-6397-4910-857d-bdd9524781aa,Marie Victorin,4f080e07-07f0-464e-bb71-895f405064f0,High-centered
67caf592-974d-4fba-9c39-8fb82bdbb2e4,Solitaire,48380190-4ed5-4dfa-a642-c3d3910643f4,Bees
cc521464-d408-4fc9-84ad-98a73bfefa55,Orange Sweetheart,47a71520-fa80-4871-88ae-0c11fa62a1ae,Orange pink
2c970af3-d967-4574-9a65-9a37df342acb,Foetida F Persiana Persian Yellow,daf2fcfb-d243-4e37-be65-36e3675ec4df,Yellow
cf75681a-9606-489d-86ba-8671c39055d8,Paul Transon,,Paul Transon
fa5a0bb0-3748-4ea8-acf9-5627101e263e,Pearl,a120a8ef-7600-44c9-8e59-82457c50612f,Showy
ab42f922-4491-44c8-9dee-78099338cb95,Tiffany Lite,9b48bf60-8e62-4df0-8228-006c354cd6b3,Tiffany Lite
a74f4e31-0153-411e-8bd1-e76867ec982b,Rose De Meaux,bf6df758-a750-481e-a58b-77a970d3fc4b,a74f4e31-0153-411e-8bd1-e76867ec982b
dc988a59-be4b-4f12-b411-76b3eff00ad0,Will Alderman,9134d6f1-9d17-47ee-8ab4-7644895a4164,Showy
30c30a09-30dd-4f5a-828c-cb60d1bed6c3,Marjorie Fair,4dbe8f39-1fc9-415c-8347-7499ac8054c4,Deciduous
cd22d93f-92df-4718-af41-b984e1488de3,Kardinal 1967,,"Tall, 4-6 feet, upright"
47006454-13c8-471e-ba9f-ef6be8aee1e8,Gotenhafen,e36e641e-9d02-4a09-aac6-9cb7fe0c8d4e,Floribunda
09a9e6a8-2380-4656-a494-90409598ad95,Habanera,7b84c59c-2b84-4a31-a012-941f0fdf9605,Shrub
0dd37338-aaf3-4e08-a8fa-dc5f233e682f,Charles Austin,7da38819-1485-4d7c-813b-77323b555bd4,Showy
416d2773-c4c2-4b00-b9e8-8c374b01a602,Mrs B R Cant,247b6bf5-f994-4c29-9381-5e1704c912f2,1593
ccd789e5-0ec7-4503-a958-382fd7823efc,St Alban,5dbd57cb-ded1-4c54-8b46-0b19d3169e54,Showy
7318e63e-0cfd-444e-aecc-b73d657ee67c,Pink Meidiland,3ad44935-eef0-408e-8ca2-b3b730c98149,Pink Meidiland
b8d3b0ef-df4c-4949-9340-99297cb0c70f,Rosy Cushion,f41d08ea-ecd7-4881-afe9-a28066637aa5,"Tall, 6-8 feet, bushy"
0696472d-d47b-46c8-9f14-a98850fde714,Kings Ransom,b3ba07d6-364a-4f0f-8b79-039c753b46e4,Shrub
67fdc472-82a1-4946-8c0a-d74b218e0911,Jessika,57c8b1ce-dc55-4a02-bfe9-b8a8f6d9e883,4051
e4cccbbc-8d09-4591-88a3-5d735b1cf092,Sunny Knock Out,54a4c3a7-cc8d-42a2-90bb-b44f28c5b13d,Full Sun
c6a5d9ef-2c16-4f14-805e-5cc18d1f5169,The Pink Professor,af3a1375-07f7-4842-a2ff-5cba89f7f1c6,Pink
685bbe3b-5ccd-4d2f-b700-54dd29236138,Autumnalis,793c8485-78d5-403c-a05a-e8e87954aa8d,Shrub
bb532ac3-e2b9-47ab-bd20-4dc0184d255b,White Queen Elizabeth,6a27dc5f-00ea-4593-a773-2329c708b9a1,Good
f87cfed3-05b0-439e-a059-3921d0103b5a,Mevrouw Nathalie Nypels,2e08cb59-1c02-445b-ba28-8f228e656a80,Medium pink
fb05152a-9ef3-466b-93be-10aed1e32718,Prairie Snowdrift,19f8a82c-8a48-428b-b7d0-28da3cae72a9,Shrub
9d7d84ea-7f78-4a29-ad5e-429d49ef17ae,Percy Thrower,06a0155d-82ed-45d5-92a9-7fe7f53842f6,Good
da02fb0e-a059-42d6-ad70-1ebd23b31d92,Agnes,5b07fdc4-de00-4527-b6d8-3c6456358317,"Tall, typically 6-8 feet, bushy"
64c68d29-3f4e-4266-b3ff-2cd0393f633f,Iceberg,ad9f1388-5d87-4197-a430-a491f29099c0,Deciduous
cb3bd3e9-4144-43a3-a19e-6a955813d9b1,Kersbergen,5d22dbce-6afd-4fcb-bb1f-a87470822eaa,2
d5a66d7d-060e-4bef-a636-e3d83e1f1467,Taranga,59da641a-4104-4981-aff5-aaa79b62bc1d,Showy
677bef9e-4c5e-4d5a-8e60-14d91447d680,Royal Philharmonic,99cd272a-0ce0-46fd-88a1-3ee7940f9734,Perennial
0276ea8b-cc8b-4e41-b77d-aa17d114bf17,Florescent Fuschia,,Perennial
afa6a892-a8d0-4958-a269-d3bd46665ee8,Valentina Cortese,eadcea4d-2fe7-4391-896e-63124623e82c,Shrub
d6ebffdf-bd5c-464e-8e29-bed41dc11152,Loredo,07bd844b-1962-4e1d-bc86-4f48bfd66644,Mild
9fda7c36-ff96-4bac-b167-9e0822de3456,Green Ice,04615a46-916a-4b9a-af84-c53385fd3eab,9fda7c36-ff96-4bac-b167-9e0822de3456
6d2cdda5-abfd-4849-b7dc-88d8c4273b15,My Lady Barbara,f7ea4969-9c6f-4f25-9bbd-5ade11e992b3,Pink blend
eb17a924-24fd-4226-a3cd-962e78969cad,Natali,6472be79-641e-4aa4-b72a-782b7c4c19b5,High-centered
9e3fb094-2478-4bd5-9d51-a8b1bf1286eb,Inner Wheel,144e22a1-2ab1-4007-a302-d8118018f264,Good
c64c3e1b-9d3f-418b-9409-161b18b862dc,Heres Gert,6286e7cd-a555-4221-8aa4-eb2553fbaf65,Deciduous
07df45bf-0f31-41da-afe2-1abe1561426a,Madame A Labbley,af86e0e0-2829-41c9-a809-c2a31d653b40,Pink
5e7e10b7-c92a-4faa-be32-7b7242db485e,Bathsheba,2c96b9dc-d219-4ee5-8f29-74e611ff4c87,Full Sun
4e3c6881-787d-40fe-a3d8-05bbb32429fd,Sweet Repose,73f50235-f679-4fec-bcc7-132a245f56d6,4e3c6881-787d-40fe-a3d8-05bbb32429fd
9e5344f4-37e6-4798-9942-a638ec664a63,Gold Blush,e3bd972c-8f5b-437b-a0bd-c04b778c3c21,Deciduous
76a1231a-3662-459f-9820-1d7a040fa85b,Pink Grootendorst,,Pink Grootendorst
8545147d-d514-4dfb-837e-32ad255a19ba,Gypsy Carnival,,Perennial
3d7917ac-9fa2-4cfb-8851-1091de34d37f,Princeps,458bd23f-a0f1-4e59-b706-383f4a52adea,Perennial
c54343b6-5925-4c76-83df-1c6c3753915d,Madame Hardy,,Strong
003934d1-3e50-45ae-bf29-e21991a188c1,Claude Monet,52c30b27-9c74-4d86-92d6-7858acea8e6c,Good
7a8edc27-b720-4946-92d4-0630ecf5d445,Little Chief,c6f58f48-d612-4562-90fa-b61c50cf8423,Perennial
ed6e3d42-b2c9-4d43-8608-53ec220bd131,Marie DOrleans,8bff2104-f986-4d78-82b6-3ea60c308256,Shrub
4a739701-ca57-46f4-b629-ea7df9573938,Royal Blush,b544d21e-d578-415f-bd10-43632ba0f3cd,4a739701-ca57-46f4-b629-ea7df9573938
44051eb0-f316-4f2a-b654-5b1770b38645,Angela Cl,964a92f8-3033-4b7f-86c4-0e1a263aa8d7,Deciduous
6af949ca-d7b4-4859-848a-b87a941e733b,Honey Chile,c51a73e5-820b-4a4a-84e1-22912b137220,Deciduous
41cb4703-1080-4254-9781-06432efd7df5,Jocelyn,e3becec7-ceed-4616-b6e9-e46575df54d7,2 feet
638d72bc-24c0-436b-8eb2-809e4f1e3a87,Poulsens Pink,6a21fbbc-61e9-4249-be60-f76f96e24e88,Bees
45d1a191-1467-4e2c-bd90-b2ea0f7ae0db,Graham Thomas,856fa375-afa4-4063-b230-85d4ca96dfda,4-10 feet
0655e3c5-9e12-49b6-bca8-53ae7424d278,Scarlet Fire,6b53827a-a75d-4593-8303-ed22302f2e06,Shrub
22ef1202-c8d0-4346-a409-418c88bda745,Fred Loads,2fbbf112-a77c-4422-83e3-0839f8b62180,Shrub
0107a8bb-d4d7-4775-bbf2-745384a198da,Royal Parks,47d50fee-db09-4ffe-9a07-ec5ae932c606,Full Sun
6dbc6ac9-8c86-4ba8-bb53-ab35f4013e76,Double Plum,8e2b7889-4e4c-4a50-83fe-2e89afc788a2,Shrub
b59b4bf0-b8f3-41da-ab54-c51958060a48,Happy Child,6001723b-28fc-4b66-93e7-a024f07f25b5,Perennial
f3048288-f68a-460d-a3f3-a2ea4a5fd126,Scarlet Queen Elizabeth,28830f93-2a18-439c-8149-51c78f279401,f3048288-f68a-460d-a3f3-a2ea4a5fd126
0c9436a3-3c2b-45db-96f3-60f63dca5e72,Osiria,cecc1b46-e7f9-4f3a-8f4f-5a076fcba5c5,Full Sun
9aa1e08d-8f7c-44ef-bc9c-4d11a1ce995c,Mount Hood,77efd896-0afc-4bb7-a77d-06d125c62d6f,High-centered
7e3be137-77ce-4c38-9893-e9ff35c9df95,Mousseux Du Japon,d4f8aa0a-409f-4598-bef5-878f5e02b017,Medium pink
47f9c016-b020-4151-9468-01e0418b83a9,Plum Frost,4bfa59bd-4d90-4ea5-bee3-88460dc08277,Shrub
46aaa434-db95-49eb-a5d6-daa72de50fd1,Anais,c5dd6d92-79e9-4126-80fc-a8f5dba0fd9b,None
11917e3f-721f-45bc-ac81-dedef7f74f23,Octoberfest,e4ada6cf-16d9-4c58-8e3e-9f989bcb11fb,Shrub
f62d6f44-59df-4153-841c-00b3ecadef2a,Irish Elegance,,Hybrid tea
b4805756-4c96-422b-8f4c-ca917142fdf8,Miss Charleston,3a24b97d-e482-44e2-b3ed-1f24da7321d6,2-3 feet
2fbf9cd7-6f03-43ad-ba48-e27f7c1442db,Golden Holstein,,Yellow
59e804d3-bcc1-43df-8e76-5e39123329dc,Hotel Hershey,559bcdc8-57a9-4054-a512-bc5cd835d17d,6
a7f82154-8287-40d7-9c53-ae13cabf1fb1,Jean Kenneally,65b57033-e872-41b5-876e-c0de577fd03c,1570
a4437396-71b1-43db-ba14-67e7854c3770,Tarantella,64512325-5a80-491b-a00f-736b10f08e64,Showy
7b917a9b-78c3-463a-8596-a371da4aef95,Johnnie Walker,46d9bdca-bd4c-4bce-a127-06ff64c5ce1b,Strong
df937501-8a36-4924-90c5-4170fc22f63a,Niso Fumagali,,Perennial
f96abe52-9e1d-47c4-b890-7b243a7e0ac9,Queen Bee,4cd6e2e3-9aec-47fe-b6e8-8a081b41a5d8,Shrub
e10b5b2c-425c-4b3b-837d-a2fbda5fd444,Toresky,5d67cf03-1e18-4719-aefa-5d3091027645,Good
ac94ecb2-f9c4-48ec-ab1d-ba337d262e0f,Old Red Moss,,Moss
a3403756-f4e4-4ad1-bfb6-f0b28b007245,Lady Ann,cdf9ca01-cab6-4d2d-9816-b1107d7199a2,Moderate
a1b1ea9e-ab33-4289-859c-491a575ecd00,Illusion,835648cd-7788-4696-a9d3-340242d2cf26,Showy
f25ec5a5-5384-4d3d-a74d-01deca638b23,Sertata,84c76212-8acf-48be-bb7c-bc9ce79b28a9,Shrub
6b002a86-a8ca-4fad-97a8-2ec1597f8bee,Papa Meilland,049c555e-67d1-4699-939c-01a3f776b5a2,2-3 feet
7c0e620c-6045-4207-a5de-164d9f169cde,Wild Blue Yonder,4234d640-fd13-4ab0-848d-9cd4f9ee845e,Deciduous
c010c020-32b5-4ec3-a85e-e356c7914393,Sunrise Vigorosa,18f74188-0339-4eea-875e-eda8aa57eefb,Deciduous
6d015927-00c1-41fa-a61b-fdb2bc625cf3,Glamour Girl,0d7f664f-8855-4371-9aa6-b1640390e46b,Showy
abfee711-90c3-41f2-9cad-570602fe70a0,Ruth Bell Graham Rose,eb89b206-32a4-43d7-8641-f97a038c4c0d,2-3 feet
254f5deb-3fb6-4a7f-a6f7-3365debf766f,Medusa,b5e20528-6dd6-4249-b951-420a75fc91b0,Perennial
7a9d2047-4ac7-44fa-9992-584a3bcbd30e,White Grootendorst,,Moderate
05fa61c8-d476-4904-b00c-5e3ca6c1fbde,Gold Cup,,Perennial
fe462027-e42a-415d-9c9d-8924af3fbd56,Sue Lawley,c9cc3948-cd88-4494-bd61-5c1d624570dd,fe462027-e42a-415d-9c9d-8924af3fbd56
15021b88-e618-47cb-a353-b91f269222e3,Sweet Inspiration,a81ce2bb-3e2d-4a35-94d4-5e1f46ec2f50,Full Sun
26120a42-9a78-4821-85a6-87e10aeffad9,Rose De Meaux White,afd09425-ee48-40ef-bf09-8d3b9e9a858e,White and white blend
